id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm184724,Diary of a Wimpy Kid: Rodrick Rules,MOVIE,"Wimpy Greg Heffley, now in seventh grade, thinks he has it all together. He has mastered middle school and gotten rid of the Cheese Touch. However, Greg's older brother, Rodrick, is itching to cut him down to size. He gets the perfect opportunity when their mother tries to force the boys to bond. Rodrick may be Greg's chief tormentor, but he feels his constant pranks are just what his little brother needs to prepare him for life's hard knocks.",2011,PG,99,"['comedy', 'family', 'animation']",['US'],,tt1650043,6.5,30577.0,41.047,6.6
tm162604,Lemonade Mouth,MOVIE,"The story follows five disparate high school students - Olivia, Mo, Charlie, Stella, and Wen who meet in detention. They realize they are destined to rock, and ultimately form a band that becomes a champion for students sidelined by the high school elite.",2011,G,106,"['comedy', 'drama', 'music', 'family']",['US'],,tt1648204,6.9,17454.0,17.739,7.4
tm69592,Tangled Ever After,MOVIE,"The kingdom is in a festive mood as everyone gathers for the royal wedding of Rapunzel and Flynn. However, when Pascal and Maximus, as flower chameleon and ring bearer, respectively, lose the gold bands, a frenzied search and recovery mission gets underway. As the desperate duo tries to find the rings before anyone discovers that they’re missing, they leave behind a trail of comical chaos that includes flying lanterns, a flock of doves, a wine barrel barricade and a very sticky finale. Will Maximus and Pascal save the day and make it to the church in time? And will they ever get Flynn’s nose right?",2012,G,6,['comedy'],['US'],,,,,37.515,7.1
tm168978,Mars Needs Moms,MOVIE,"When Martians suddenly abduct his mom, mischievous Milo rushes to the rescue and discovers why all moms are so special.",2011,PG,88,"['animation', 'action', 'family', 'scifi']",['US'],,tt1305591,5.4,22313.0,25.112,6.0
tm173830,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,MOVIE,Agent Coulson stops at a convenience store and deals with a coincidental robbery during his visit.,2011,PG-13,4,"['fantasy', 'scifi']",['US'],,,,,12.47,7.0
tm72065,The Odd Life of Timothy Green,MOVIE,"A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.",2012,PG,105,"['fantasy', 'drama', 'comedy', 'family']",['US'],,tt1462769,6.6,46739.0,11.038,7.0
tm182291,12 Dates of Christmas,MOVIE,"In an attempt to win back her ex-boyfriend on Christmas Eve, Kate ends up ruining her blind date with Miles, a handsome guy she's been set up with. In a strange twist of fate, Kate is given the chance to re-live Christmas Eve twelve times.",2011,PG,89,"['romance', 'fantasy', 'comedy']",['US'],,tt1846442,6.3,6712.0,9.876,6.1
tm33264,The Legend of Mor'du,MOVIE,"The witch from Pixar's Brave uses magical illustrations to tell the legend of a power-obsessed prince who sought a magic spell that would allow him to wrest control of a kingdom from his brothers, only to destroy that kingdom and his own fate as well.",2012,G,6,['animation'],['US'],,,,,7.795,6.1
tm173864,Marvel One-Shot: The Consultant,MOVIE,"Agent Coulson informs Agent Sitwell that the World Security Council wishes Emil Blonsky to be released from prison to join the Avengers Initiative. As Nick Fury doesn't want to release Blonsky, the two agents decide to send a patsy to sabotage the meeting...",2011,PG-13,4,['scifi'],['US'],,,,,18.22,6.4
tm178393,Ice Age: A Mammoth Christmas,MOVIE,"When Sid accidentally destroys Manny's heirloom Christmas rock and ends up on Santa's naughty list, he leads a hilarious quest to the North Pole to make things right and ends up making things much worse. Now it's up to Manny and his prehistoric posse to band together and save Christmas for the entire world!",2011,PG,26,['animation'],['US'],,,,,47.073,6.4
tm62110,Home Alone: The Holiday Heist,MOVIE,"8-year-old Finn is terrified to learn his family is relocating from sunny California to Maine in the scariest house he has ever seen! Convinced that his new house is haunted, Finn sets up a series of elaborate traps to catch the “ghost” in action. Left home alone with his sister while their parents are stranded across town, Finn’s traps catch a new target – a group of thieves who have targeted Finn’s house.",2012,PG,87,"['comedy', 'family', 'crime']","['CA', 'US']",,tt2308733,3.5,10254.0,19.726,5.3
tm36299,Marvel One-Shot: Item 47,MOVIE,"Benny and Claire, a down on their luck couple find a discarded Chitauri gun, referred to as 'Item 47'...",2012,PG,12,"['scifi', 'fantasy']",['US'],,,,,12.145,6.5
tm181060,Prom,MOVIE,"At “Prom,” every couple has a story and no two are exactly alike. As the big dance approaches for Nova Prescott, it’s a battle of wills as she finds herself drawn to the guy who gets in the way of her perfect prom. Fellow seniors Mei and Tyler harbor secrets, while others face all the insecurity and anticipation that surrounds one of high school’s most seminal events.",2011,PG,104,"['comedy', 'drama', 'family', 'romance']",['US'],,tt1604171,5.4,15260.0,10.952,6.1
tm167801,Geek Charming,MOVIE,"Film geek Josh is looking for the subject of his new documentary when a chance meeting puts the perfect star in his sights—Dylan, his school's most popular junior. But Dylan's hopes of using the film to become Blossom Queen don't quite match with Josh's goal to make a hard-hitting exposé about popularity. Will Josh shoot the film as planned, or show Dylan as the truly interesting person she is?",2011,PG,99,"['comedy', 'drama', 'family', 'romance']",['US'],,tt1835977,6.4,12378.0,14.867,6.6
tm1104541,The Phantom Cat,MOVIE,,2011,,45,['documentation'],[],,,,,0.6,
tm1104511,Return of the Clouded Leopards,MOVIE,"Two rare 6-week-old clouded leopard cubs are given to a filmmaker, giving him the opportunity of a lifetime to examine the secret lives of big cats.",2012,PG,45,['documentation'],[],,,,,0.6,10.0
tm96967,Avalon High,MOVIE,"Disney Channel's production of Julie Sherman Wolfe's screenplay adaptation of the popular novel Avalon High by Meg Cabot. Elaine ""Ellie"" Harrison has just moved from Minnesota to Annapolis, Maryland while her parents take a year long sabbatical to continue their medieval studies in nearby DC. Her new high school, Avalon High, seems like a typical high school with the stereotypical students: Lance the jock, Jennifer the cheerleader, Marco, the bad boy/desperado, and Will, the senior class president, quarterback, and all around good guy. But not everyone at Avalon High is who they appear to be, not even Ellie herself. Eventually, it becomes apparent that Avalon High is a situation where the ancient Arthurian legend is repeating itself. Will, Jennifer, Lance, Marco, and Mr. Morton all correspond to King Arthur, Queen Guinevere, Knight Lancelot, Mordred, and Merlin, respectively.",2011,G,91,"['fantasy', 'drama', 'family']",['US'],,tt1614950,5.7,5885.0,12.244,6.2
tm42177,Paperman,MOVIE,An urban office worker finds that paper airplanes are instrumental in meeting a girl in ways he never expected.,2012,G,7,"['romance', 'thriller']",['US'],,tt3727208,7.1,37.0,9.008,8.0
tm170713,Beverly Hills Chihuahua 2,MOVIE,"Puppy mayhem turns the lives of newlywed Chihuahua parents Papi and Chloe upside down when their rambunctious, mischievous puppies present one challenge after another. But when their human owners end up in trouble, the tiny pups will stop at nothing to save them - because in good times and hard times, the family always sticks together. So Papi, Chloe and the puppies embark on a heroic adventure, proving once again that big heroes come in small packages.",2011,G,85,['comedy'],['US'],,,,,18.123,5.8
tm69207,Secret of the Wings,MOVIE,Tinkerbell wanders into the forbidden Winter woods and meets Periwinkle. Together they learn the secret of their wings and try to unite the warm fairies and the winter fairies to help Pixie Hollow.,2012,G,92,"['fantasy', 'family', 'animation']","['IN', 'US']",,tt1217213,7.0,12138.0,65.425,7.1
tm170139,Phineas and Ferb: The Movie: Across the 2nd Dimension,MOVIE,"Phineas and Ferb get trapped in an alternate dimension where the evil Doofenshmirtz rules the tri-state area. They must find a way back home with the help of their pet platypus named Perry, who they discover is a secret agent.",2011,,78,"['comedy', 'family', 'scifi', 'animation', 'action']",['US'],,tt1825918,7.4,11121.0,18.852,6.9
tm70151,There's No Place Like Home,MOVIE,"On December 10, 2010, Sotheby's auctioned off what could be considered the most important historical document in sports history -- James Naismith's original rules of basketball. ""There's No Place Like Home"" is the story of one man's fanatical quest to win this seminal American artifact at auction and bring the rules ""home"" to Lawrence, Kansas, where Naismith coached and taught for over 40 years.",2012,,61,['documentation'],['US'],,,,,1.676,6.5
tm166632,Small Fry,MOVIE,A fast food restaurant mini variant of Buzz forcibly switches places with the real Buzz and his friends have to deal with the obnoxious impostor.,2011,G,7,['comedy'],['US'],,,,,12.012,6.9
tm45440,Chimpanzee,MOVIE,A nature documentary centered on a family of chimps living in the Ivory Coast and Ugandan rain forests.,2012,G,75,"['documentation', 'family']","['CI', 'UG', 'US']",,tt1222815,7.1,6146.0,6.301,7.1
tm56951,Frenemies,MOVIE,What happens when three sets of BFF's become enemies?,2012,G,86,"['drama', 'family', 'comedy']","['US', 'CA']",,tt1865368,5.1,4735.0,9.415,5.9
tm160861,Wings of Life,MOVIE,"A beautiful love story in danger. Our future depends on an amazing love story between the flowers and fauna consisting of bees, butterflies, birds and bats, which allow these species to reproduce. Delicate and graceful, the flowers are not content to be the ultimate symbol of beauty. On the contrary, their vibrant colors and their exotic flavors are so many wonders that attract pollinators and drunk with desire. All these animals are involved in a complex dance of seduction on which one third of our crops, a dance without which we could survive ... Pollen presents the unsung heroes of the global food chain. Their fantastic worlds are full of stories, drama and beauty. While a fragile and threatened, essential for the balance of the planet, it should now actively protect ...",2011,G,77,"['documentation', 'family']","['FR', 'US']",,tt1222816,7.4,610.0,6.895,7.1
tm59057,Maggie Simpson in The Longest Daycare,MOVIE,"In this Oscar-nominated short from The Simpsons, Maggie must navigate an eventful first day in daycare. At the Ayn Rand School for Tots, Maggie is diagnosed with average intelligence. Barred from the gifted children, she longs to escape from her glue-guzzling classmates. But when a lonely caterpillar befriends her, she makes it her mission to save it from a ruthless butterfly smashing toddler",2012,PG,5,['drama'],['US'],,,,,9.94,6.9
tm165063,Sharpay's Fabulous Adventure,MOVIE,"After a talent scout spots her performing with her dog Boi at a charity gala, Sharpay Evans sets off for the bright lights of NYC, convinced instant fame and fortune are in the bag. But theatre's a dog-eat-dog world. Fortunately, Sharpay also meets Peyton, a handsome student filmmaker who finds Sharpay nearly as fascinating as she finds herself.",2011,G,90,"['music', 'family', 'horror', 'drama', 'sport']","['CA', 'US']",,tt0816523,4.2,26.0,23.714,6.0
